Seg,Point,ID,Tag No.,Type,Combination,Nominal,GlobalFX,GlobalFY,GlobalFZ,GlobalFR,GlobalDX,GlobalDY,GlobalDZ,GlobalDR,LocalDir1,Force1,Disp1,Gap1,LocalDir2,Force2,Disp2,Gap2,LocalDir3,Force3,Disp3,Gap3,Stiffness,Friction,ColdLoad,CoordX,CoordY,CoordZ
N,N11,N11  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,32,0,32,0.02,0,0.06,0.063,down,32,0,0,#NAME?,0,0.06,0,#NAME?,0,0.02,0,10000000000,0,0,-99.22,21.22,54.55
N,N12,N12  1,,Rod Hgr,COLD,0,0,-15,0,15,0,0,-0.001,0.001,down,15,0,0,#NAME?,0,0.001,0,#NAME?,0,0,0,10000000000,0,0,-101.61,21.22,54.55
N,N12,N12  1,,Rod Hgr,OPERATING,0,0,-12,0,12,0.013,0,0.006,0.014,down,12,0,0,#NAME?,0,0.006,0,#NAME?,0,0.013,0,10000000000,0,0,-101.61,21.22,54.55
N,N12,N12  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,13,0,13,0.018,0,0.063,0.065,down,13,0,0,#NAME?,0,0.063,0,#NAME?,0,0.018,0,10000000000,0,0,-101.61,21.22,54.55
N,N12,N12  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,13,0,13,0.02,0,0.044,0.048,down,13,0,0,#NAME?,0,0.044,0,#NAME?,0,0.02,0,10000000000,0,0,-101.61,21.22,54.55
N,N12,N12  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,14,0,14,0.026,0,0.1,0.103,down,14,0,0,#NAME?,0,0.1,0,#NAME?,0,0.026,0,10000000000,0,0,-101.61,21.22,54.55
N,N13,N13  1,,Rod Hgr,COLD,0,0,-18,0,18,0,0,-0.001,0.001,down,18,0,0,#NAME?,0,0.001,0,#NAME?,0,0,0,10000000000,0,0,-103.99,21.22,54.55
N,N13,N13  1,,Rod Hgr,OPERATING,0,0,-19,0,19,0.018,0,0.006,0.019,down,19,0,0,#NAME?,0,0.006,0,#NAME?,0,0.018,0,10000000000,0,0,-103.99,21.22,54.55
N,N13,N13  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,19,0,19,0.024,0,0.08,0.084,down,19,0,0,#NAME?,0,0.08,0,#NAME?,0,0.024,0,10000000000,0,0,-103.99,21.22,54.55
N,N13,N13  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,20,0,20,0.026,0,0.061,0.066,down,20,0,0,#NAME?,0,0.061,0,#NAME?,0,0.026,0,10000000000,0,0,-103.99,21.22,54.55
N,N13,N13  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,20,0,20,0.031,0,0.135,0.139,down,20,0,0,#NAME?,0,0.135,0,#NAME?,0,0.031,0,10000000000,0,0,-103.99,21.22,54.55
N,N14,N14  1,,Rod Hgr,COLD,0,0,-15,0,15,0,0,-0.001,0.001,down,15,0,0,#NAME?,0,0.001,0,#NAME?,0,0,0,10000000000,0,0,-106.27,21.22,54.55
N,N14,N14  1,,Rod Hgr,OPERATING,0,0,-15,0,15,0.023,0,0.006,0.024,down,15,0,0,#NAME?,0,0.006,0,#NAME?,0,0.023,0,10000000000,0,0,-106.27,21.22,54.55
N,N14,N14  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,16,0,16,0.029,0,0.092,0.096,down,16,0,0,#NAME?,0,0.092,0,#NAME?,0,0.029,0,10000000000,0,0,-106.27,21.22,54.55
N,N14,N14  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,16,0,16,0.031,0,0.078,0.084,down,16,0,0,#NAME?,0,0.078,0,#NAME?,0,0.031,0,10000000000,0,0,-106.27,21.22,54.55
N,N14,N14  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,16,0,16,0.037,0,0.163,0.167,down,16,0,0,#NAME?,0,0.163,0,#NAME?,0,0.037,0,10000000000,0,0,-106.27,21.22,54.55
N,N15,N15  1,,Rod Hgr,COLD,0,0,-26,0,26,0,0,-0.001,0.001,down,26,0,0,#NAME?,0,0.001,0,#NAME?,0,0,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  1,,Rod Hgr,OPERATING,0,0,-25,0,25,0.029,0,0.006,0.03,down,25,0,0,#NAME?,0,0.006,0,#NAME?,0,0.029,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,26,0,26,0.035,0,0.098,0.104,down,26,0,0,#NAME?,0,0.098,0,#NAME?,0,0.035,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,26,0,26,0.037,0,0.096,0.103,down,26,0,0,#NAME?,0,0.096,0,#NAME?,0,0.037,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,26,0,26,0.042,0,0.188,0.193,down,26,0,0,#NAME?,0,0.188,0,#NAME?,0,0.042,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  2,ADDED E/W SEISMIC RESTRAINT,Inclined,COLD,0,0,0,0,0,0,0,-0.001,0.001,back,0,0.001,0.13,u-fr,0,0,0,l-fr,0,0,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING,0,0,0,0,0,0.029,0,0.006,0.03,forw,0,0.006,0.13,u-fr,0,0.029,0,l-fr,0,0,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + E/W SEISMIC,0,0,0,16,16,0.035,0,0.098,0.104,back,16,0.098,0.13,d-fr,0,0.035,0,l-fr,0,0,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + N/S SEISMIC,0,0,0,2,2,0.037,0,0.096,0.103,back,2,0.096,0.13,d-fr,0,0.037,0,l-fr,0,0,0,10000000000,0,0,-108.77,21.22,54.55
N,N15,N15  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + ALL SEISMIC,0,0,0,18,18,0.042,0,0.188,0.193,back,18,0.188,0.13,d-fr,0,0.042,0,l-fr,0,0,0,10000000000,0,0,-108.77,21.22,54.55
N,N17,N17  1,,Rod Hgr,COLD,0,0,-34,0,34,0.001,0,-0.001,0.002,down,34,0,0,#NAME?,0,0.001,0,#NAME?,0,0.001,0,10000000000,0,0,-109.24,21.22,50.29
N,N17,N17  1,,Rod Hgr,OPERATING,0,0,-35,0,35,0.03,0,0.016,0.034,down,35,0,0,#NAME?,0,0.016,0,#NAME?,0,0.03,0,10000000000,0,0,-109.24,21.22,50.29
N,N17,N17  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,37,0,37,0.049,0,0.108,0.119,down,37,0,0,#NAME?,0,0.108,0,#NAME?,0,0.049,0,10000000000,0,0,-109.24,21.22,50.29
N,N17,N17  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,37,0,37,0.069,0,0.109,0.129,down,37,0,0,#NAME?,0,0.109,0,#NAME?,0,0.069,0,10000000000,0,0,-109.24,21.22,50.29
N,N17,N17  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,37,0,37,0.088,0,0.202,0.22,down,37,0,0,#NAME?,0,0.202,0,#NAME?,0,0.088,0,10000000000,0,0,-109.24,21.22,50.29
N,N18,N18  1,,Rod Hgr,COLD,0,0,-27,0,27,0.001,0,-0.001,0.002,down,27,0,0,#NAME?,0,0.001,0,#NAME?,0,0.001,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  1,,Rod Hgr,OPERATING,0,0,-27,0,27,0.03,0,0.025,0.039,down,27,0,0,#NAME?,0,0.025,0,#NAME?,0,0.03,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,28,0,28,0.09,0,0.118,0.148,down,28,0,0,#NAME?,0,0.118,0,#NAME?,0,0.09,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,28,0,28,0.12,0,0.119,0.169,down,28,0,0,#NAME?,0,0.119,0,#NAME?,0,0.12,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,28,0,28,0.181,0,0.211,0.278,down,28,0,0,#NAME?,0,0.211,0,#NAME?,0,0.181,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  2,ADDED N/S SEISMIC RESTRAINT,Inclined,COLD,0,0,0,0,0,0.001,0,-0.001,0.002,forw,0,0.001,0.13,d-fr,0,0,0,l-fr,0,0.001,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  2,ADDED N/S SEISMIC RESTRAINT,Inclined,OPERATING,0,0,0,0,0,0.03,0,0.025,0.039,forw,0,0.03,0.13,d-fr,0,0,0,r-fr,0,0.025,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  2,ADDED N/S SEISMIC RESTRAINT,Inclined,OPERATING + E/W SEISMIC,0,0,0,0,0,0.09,0,0.118,0.148,back,0,0.09,0.13,d-fr,0,0,0,l-fr,0,0.118,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  2,ADDED N/S SEISMIC RESTRAINT,Inclined,OPERATING + N/S SEISMIC,0,22,0,0,22,0.12,0,0.119,0.169,back,22,0.12,0.13,d-fr,0,0,0,l-fr,0,0.119,0,10000000000,0,0,-109.24,21.22,46.28
N,N18,N18  2,ADDED N/S SEISMIC RESTRAINT,Inclined,OPERATING + ALL SEISMIC,0,22,0,0,22,0.181,0,0.211,0.278,back,22,0.181,0.13,d-fr,0,0,0,l-fr,0,0.211,0,10000000000,0,0,-109.24,21.22,46.28
N,N20,N20  1,,Rod Hgr,COLD,0,0,-30,0,30,0.001,0,-0.001,0.002,down,30,0,0,#NAME?,0,0.001,0,#NAME?,0,0.001,0,10000000000,0,0,-107.94,21.22,43.52
N,N20,N20  1,,Rod Hgr,OPERATING,0,0,-30,0,30,0.027,0,0.032,0.042,down,30,0,0,#NAME?,0,0.032,0,#NAME?,0,0.027,0,10000000000,0,0,-107.94,21.22,43.52
N,N20,N20  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,31,0,31,0.126,0,0.151,0.197,down,31,0,0,#NAME?,0,0.151,0,#NAME?,0,0.126,0,10000000000,0,0,-107.94,21.22,43.52
N,N20,N20  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,31,0,31,0.178,0,0.096,0.202,down,31,0,0,#NAME?,0,0.096,0,#NAME?,0,0.178,0,10000000000,0,0,-107.94,21.22,43.52
N,N20,N20  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,31,0,31,0.277,0,0.215,0.351,down,31,0,0,#NAME?,0,0.215,0,#NAME?,0,0.277,0,10000000000,0,0,-107.94,21.22,43.52
N,N21,N21  1,,Rod Hgr,COLD,0,0,-25,0,25,0.001,0,-0.001,0.002,down,25,0,0,#NAME?,0,0.001,0,#NAME?,0,0.001,0,10000000000,0,0,-104.85,21.22,43.52
N,N21,N21  1,,Rod Hgr,OPERATING,0,0,-25,0,25,0.02,0,0.032,0.037,down,25,0,0,#NAME?,0,0.032,0,#NAME?,0,0.02,0,10000000000,0,0,-104.85,21.22,43.52
N,N21,N21  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,26,0,26,0.119,0,0.217,0.248,down,26,0,0,#NAME?,0,0.217,0,#NAME?,0,0.119,0,10000000000,0,0,-104.85,21.22,43.52
N,N21,N21  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,26,0,26,0.171,0,0.038,0.175,down,26,0,0,#NAME?,0,0.038,0,#NAME?,0,0.171,0,10000000000,0,0,-104.85,21.22,43.52
N,N21,N21  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,26,0,26,0.27,0,0.224,0.351,down,26,0,0,#NAME?,0,0.224,0,#NAME?,0,0.27,0,10000000000,0,0,-104.85,21.22,43.52
N,N24,N24  1,,Rod Hgr,COLD,0,0,-33,0,33,0.002,0,-0.001,0.002,down,33,0,0,#NAME?,0,0.001,0,#NAME?,0,0.002,0,10000000000,0,0,-103.08,21.22,40.45
N,N24,N24  1,,Rod Hgr,OPERATING,0,0,-33,0,33,0.016,0,0.039,0.042,down,33,0,0,#NAME?,0,0.039,0,#NAME?,0,0.016,0,10000000000,0,0,-103.08,21.22,40.45
N,N24,N24  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,34,0,34,0.143,0,0.234,0.274,down,34,0,0,#NAME?,0,0.234,0,#NAME?,0,0.143,0,10000000000,0,0,-103.08,21.22,40.45
N,N24,N24  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,34,0,34,0.249,0,0.076,0.26,down,34,0,0,#NAME?,0,0.076,0,#NAME?,0,0.249,0,10000000000,0,0,-103.08,21.22,40.45
N,N24,N24  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,34,0,34,0.375,0,0.272,0.464,down,34,0,0,#NAME?,0,0.272,0,#NAME?,0,0.375,0,10000000000,0,0,-103.08,21.22,40.45
N,N25,N25  1,,Rod Hgr,COLD,0,0,-17,0,17,0.002,0,-0.001,0.002,down,17,0,0,#NAME?,0,0.001,0,#NAME?,0,0.002,0,10000000000,0,0,-100.12,21.22,40.45
N,N25,N25  1,,Rod Hgr,OPERATING,0,0,-17,0,17,0.009,0,0.039,0.04,down,17,0,0,#NAME?,0,0.039,0,#NAME?,0,0.009,0,10000000000,0,0,-100.12,21.22,40.45
N,N25,N25  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,18,0,18,0.136,0,0.217,0.256,down,18,0,0,#NAME?,0,0.217,0,#NAME?,0,0.136,0,10000000000,0,0,-100.12,21.22,40.45
N,N25,N25  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,18,0,18,0.242,0,0.104,0.263,down,18,0,0,#NAME?,0,0.104,0,#NAME?,0,0.242,0,10000000000,0,0,-100.12,21.22,40.45
N,N25,N25  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,18,0,18,0.369,0,0.282,0.464,down,18,0,0,#NAME?,0,0.282,0,#NAME?,0,0.369,0,10000000000,0,0,-100.12,21.22,40.45
N,N26,N26  1,,Rod Hgr,COLD,0,0,-25,0,25,0.002,0,0,0.002,down,25,0,0,#NAME?,0,0,0,#NAME?,0,0.002,0,10000000000,0,0,-97.05,21.22,40.45
N,N26,N26  1,,Rod Hgr,OPERATING,0,0,-25,0,25,0.002,0,0.038,0.039,down,25,0,0,#NAME?,0,0.038,0,#NAME?,0,0.002,0,10000000000,0,0,-97.05,21.22,40.45
N,N26,N26  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,26,0,26,0.129,0,0.184,0.225,down,26,0,0,#NAME?,0,0.184,0,#NAME?,0,0.129,0,10000000000,0,0,-97.05,21.22,40.45
N,N26,N26  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,26,0,26,0.235,0,0.119,0.263,down,26,0,0,#NAME?,0,0.119,0,#NAME?,0,0.235,0,10000000000,0,0,-97.05,21.22,40.45
N,N26,N26  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,26,0,26,0.362,0,0.265,0.448,down,26,0,0,#NAME?,0,0.265,0,#NAME?,0,0.362,0,10000000000,0,0,-97.05,21.22,40.45
N,N27,N27  1,,Rod Hgr,COLD,0,0,-31,0,31,0.002,0,0,0.002,down,31,0,0,#NAME?,0,0,0,#NAME?,0,0.002,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  1,,Rod Hgr,OPERATING,0,0,-31,0,31,-0.007,0,0.038,0.039,down,31,0,0,#NAME?,0,0.038,0,#NAME?,0,0.007,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,32,0,32,0.134,0,0.129,0.186,down,32,0,0,#NAME?,0,0.129,0,#NAME?,0,0.134,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,32,0,32,0.24,0,0.129,0.273,down,32,0,0,#NAME?,0,0.129,0,#NAME?,0,0.24,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,32,0,32,0.367,0,0.22,0.428,down,32,0,0,#NAME?,0,0.22,0,#NAME?,0,0.367,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  2,ADDED E/W SEISMIC RESTRAINT,Inclined,COLD,0,0,0,0,0,0.002,0,0,0.002,forw,0,0,0.13,u-fr,0,0.002,0,l-fr,0,0,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING,0,0,0,0,0,-0.007,0,0.038,0.039,forw,0,0.038,0.13,d-fr,0,0.007,0,l-fr,0,0,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + E/W SEISMIC,0,0,0,7,7,0.134,0,0.129,0.186,back,7,0.129,0.13,d-fr,0,0.134,0,l-fr,0,0,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + N/S SEISMIC,0,0,0,2,2,0.24,0,0.129,0.273,back,2,0.129,0.13,d-fr,0,0.24,0,l-fr,0,0,0,10000000000,0,0,-93.26,21.22,40.45
N,N27,N27  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + ALL SEISMIC,0,0,0,9,9,0.367,0,0.22,0.428,back,9,0.22,0.13,d-fr,0,0.367,0,l-fr,0,0,0,10000000000,0,0,-93.26,21.22,40.45
N,N30,N30  1,,Rod Hgr,COLD,0,0,-6,0,6,0.002,0,0,0.002,down,6,0,0,#NAME?,0,0,0,#NAME?,0,0.002,0,10000000000,0,0,-89.67,21.22,40.45
N,N30,N30  1,,Rod Hgr,OPERATING,0,0,-6,0,6,-0.015,0,0.038,0.041,down,6,0,0,#NAME?,0,0.038,0,#NAME?,0,0.015,0,10000000000,0,0,-89.67,21.22,40.45
N,N30,N30  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,6,0,6,0.142,0,0.076,0.161,down,6,0,0,#NAME?,0,0.076,0,#NAME?,0,0.142,0,10000000000,0,0,-89.67,21.22,40.45
N,N30,N30  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,6,0,6,0.248,0,0.137,0.284,down,6,0,0,#NAME?,0,0.137,0,#NAME?,0,0.248,0,10000000000,0,0,-89.67,21.22,40.45
N,N30,N30  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,6,0,6,0.375,0,0.175,0.414,down,6,0,0,#NAME?,0,0.175,0,#NAME?,0,0.375,0,10000000000,0,0,-89.67,21.22,40.45
O,O09,O09  1,,Rod Hgr,COLD,0,0,-47,0,47,0.001,0,-0.005,0.005,down,47,0,0,#NAME?,0,0.005,0,#NAME?,0,0.001,0,10000000000,0,0,-82.86,21.13,57.52
O,O09,O09  1,,Rod Hgr,OPERATING,0,0,-44,0,44,0.008,0,-0.01,0.013,down,44,0,0,#NAME?,0,0.01,0,#NAME?,0,0.008,0,10000000000,0,0,-82.86,21.13,57.52
O,O09,O09  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,48,0,48,0.016,0,0.046,0.049,down,48,0,0,#NAME?,0,0.046,0,#NAME?,0,0.016,0,10000000000,0,0,-82.86,21.13,57.52
O,O09,O09  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,46,0,46,0.031,0,0.033,0.045,down,46,0,0,#NAME?,0,0.033,0,#NAME?,0,0.031,0,10000000000,0,0,-82.86,21.13,57.52
O,O09,O09  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,48,0,48,0.039,0,0.068,0.079,down,48,0,0,#NAME?,0,0.068,0,#NAME?,0,0.039,0,10000000000,0,0,-82.86,21.13,57.52
O,O10,O10  1,,Rod Hgr,COLD,0,0,-23,0,23,0.001,0,-0.01,0.01,down,23,0,0,#NAME?,0,0.01,0,#NAME?,0,0.001,0,10000000000,0,0,-87.02,21.13,57.52
O,O10,O10  1,,Rod Hgr,OPERATING,0,0,-24,0,24,0.018,0,-0.015,0.023,down,24,0,0,#NAME?,0,0.015,0,#NAME?,0,0.018,0,10000000000,0,0,-87.02,21.13,57.52
O,O10,O10  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,26,0,26,0.026,0,0.09,0.094,down,26,0,0,#NAME?,0,0.09,0,#NAME?,0,0.026,0,10000000000,0,0,-87.02,21.13,57.52
O,O10,O10  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,26,0,26,0.041,0,0.065,0.076,down,26,0,0,#NAME?,0,0.065,0,#NAME?,0,0.041,0,10000000000,0,0,-87.02,21.13,57.52
O,O10,O10  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,27,0,27,0.049,0,0.14,0.148,down,27,0,0,#NAME?,0,0.14,0,#NAME?,0,0.049,0,10000000000,0,0,-87.02,21.13,57.52
O,O11,O11  1,,Rod Hgr,COLD,0,0,-28,0,28,0.001,0,-0.014,0.014,down,28,0,0,#NAME?,0,0.014,0,#NAME?,0,0.001,0,10000000000,0,0,-91.22,21.13,57.52
O,O11,O11  1,,Rod Hgr,OPERATING,0,0,-27,0,27,0.027,0,-0.019,0.033,down,27,0,0,#NAME?,0,0.019,0,#NAME?,0,0.027,0,10000000000,0,0,-91.22,21.13,57.52
O,O11,O11  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,28,0,28,0.035,0,0.116,0.121,down,28,0,0,#NAME?,0,0.116,0,#NAME?,0,0.035,0,10000000000,0,0,-91.22,21.13,57.52
O,O11,O11  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,28,0,28,0.05,0,0.092,0.105,down,28,0,0,#NAME?,0,0.092,0,#NAME?,0,0.05,0,10000000000,0,0,-91.22,21.13,57.52
O,O11,O11  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,29,0,29,0.058,0,0.188,0.197,down,29,0,0,#NAME?,0,0.188,0,#NAME?,0,0.058,0,10000000000,0,0,-91.22,21.13,57.52
O,O12,O12  1,,Rod Hgr,COLD,0,0,-30,0,30,0.001,0,-0.017,0.017,down,30,0,0,#NAME?,0,0.017,0,#NAME?,0,0.001,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  1,,Rod Hgr,OPERATING,0,0,-31,0,31,0.035,0,-0.021,0.041,down,31,0,0,#NAME?,0,0.021,0,#NAME?,0,0.035,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,32,0,32,0.043,0,0.125,0.132,down,32,0,0,#NAME?,0,0.125,0,#NAME?,0,0.043,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,32,0,32,0.058,0,0.112,0.126,down,32,0,0,#NAME?,0,0.112,0,#NAME?,0,0.058,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,32,0,32,0.066,0,0.215,0.225,down,32,0,0,#NAME?,0,0.215,0,#NAME?,0,0.066,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  2,ADDED E/W SEISMIC RESTRAINT,Inclined,COLD,0,0,0,0,0,0.001,0,-0.017,0.017,back,0,0.017,0.13,u-fr,0,0.001,0,l-fr,0,0,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING,0,0,0,0,0,0.035,0,-0.021,0.041,back,0,0.021,0.13,u-fr,0,0.035,0,l-fr,0,0,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + E/W SEISMIC,0,0,0,6,6,0.043,0,0.125,0.132,back,6,0.125,0.13,d-fr,0,0.043,0,l-fr,0,0,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + N/S SEISMIC,0,0,0,0,0,0.058,0,0.112,0.126,back,0,0.112,0.13,d-fr,0,0.058,0,l-fr,0,0,0,10000000000,0,0,-94.7,21.13,57.52
O,O12,O12  2,ADDED E/W SEISMIC RESTRAINT,Inclined,OPERATING + ALL SEISMIC,0,0,0,6,6,0.066,0,0.215,0.225,back,6,0.215,0.13,d-fr,0,0.066,0,l-fr,0,0,0,10000000000,0,0,-94.7,21.13,57.52
O,O15,O15  1,,Rod Hgr,COLD,0,0,-9,0,9,0.001,0,-0.02,0.02,down,9,0,0,#NAME?,0,0.02,0,#NAME?,0,0.001,0,10000000000,0,0,-99.18,21.13,57.52
O,O15,O15  1,,Rod Hgr,OPERATING,0,0,-9,0,9,0.046,0,-0.023,0.051,down,9,0,0,#NAME?,0,0.023,0,#NAME?,0,0.046,0,10000000000,0,0,-99.18,21.13,57.52
O,O15,O15  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,10,0,10,0.054,0,0.134,0.144,down,10,0,0,#NAME?,0,0.134,0,#NAME?,0,0.054,0,10000000000,0,0,-99.18,21.13,57.52
O,O15,O15  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,9,0,9,0.069,0,0.134,0.15,down,9,0,0,#NAME?,0,0.134,0,#NAME?,0,0.069,0,10000000000,0,0,-99.18,21.13,57.52
O,O15,O15  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,10,0,10,0.077,0,0.244,0.256,down,10,0,0,#NAME?,0,0.244,0,#NAME?,0,0.077,0,10000000000,0,0,-99.18,21.13,57.52
O,O18,O18  1,,Rod Hgr,COLD,0,0,-3,0,3,0.001,0,-0.02,0.02,down,3,0,0,#NAME?,0,0.02,0,#NAME?,0,0.001,0,10000000000,0,0,-101.59,21.13,57.52
O,O18,O18  1,,Rod Hgr,OPERATING,0,0,-3,0,3,0.051,0,-0.021,0.056,down,3,0,0,#NAME?,0,0.021,0,#NAME?,0,0.051,0,10000000000,0,0,-101.59,21.13,57.52
O,O18,O18  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,4,0,4,0.06,0,0.13,0.143,down,4,0,0,#NAME?,0,0.13,0,#NAME?,0,0.06,0,10000000000,0,0,-101.59,21.13,57.52
O,O18,O18  1,,Rod Hgr,OPERATING + N/S SEISMIC,0,0,4,0,4,0.074,0,0.143,0.162,down,4,0,0,#NAME?,0,0.143,0,#NAME?,0,0.074,0,10000000000,0,0,-101.59,21.13,57.52
O,O18,O18  1,,Rod Hgr,OPERATING + ALL SEISMIC,0,0,4,0,4,0.082,0,0.251,0.264,down,4,0,0,#NAME?,0,0.251,0,#NAME?,0,0.082,0,10000000000,0,0,-101.59,21.13,57.52
O,O23,O23  1,,Rod Hgr,COLD,0,0,-9,0,9,0,0,-0.017,0.017,down,9,0,0,#NAME?,0,0.017,0,#NAME?,0,0,0,10000000000,0,0,-101.59,21.13,56.72
O,O23,O23  1,,Rod Hgr,OPERATING,0,0,-9,0,9,0.048,0,-0.014,0.05,down,9,0,0,#NAME?,0,0.014,0,#NAME?,0,0.048,0,10000000000,0,0,-101.59,21.13,56.72
O,O23,O23  1,,Rod Hgr,OPERATING + E/W SEISMIC,0,0,10,0,10,0.049,0,0.113,0.123,down,10,0,0,#NAME?,0,0.113,0,#NAME?,0,0.049,0,10000000000,0,0,-101.59,21.13,56.72
