Seg,Point,ID,Tag No.,Type,Combination,Nominal,GlobalFX,GlobalFY,GlobalFZ,GlobalFR,GlobalDX,GlobalDY,GlobalDZ,GlobalDR,LocalDir1,Force1,Disp1,Gap1,LocalDir2,Force2,Disp2,Gap2,LocalDir3,Force3,Disp3,Gap3,Stiffness,Friction,ColdLoad,CoordX,CoordY,CoordZ
AI,AI10,AI10 2,U-BOLT (PS-13),Guide,OPERATING (HOT) + EQ,6,0,309,0,309,0.168,0,0.184,0.249,down,309,0,0,left,0,0.184,0.13,back,0,0.168,0,10000000000,0,0,56.1,56.75,48.1
AI,AI10,AI10 2,U-BOLT (PS-13),Guide,OPERATING (COOL) + EQ,6,0,295,0,295,0.117,0,0.143,0.185,down,295,0,0,left,0,0.143,0.13,back,0,0.117,0,10000000000,0,0,56.1,56.75,48.1
AI,AI10,AI10 2,U-BOLT (PS-13),Guide,OPERATING (HOT),6,0,-207,0,207,0.058,0,0.105,0.12,down,207,0,0,rght,0,0.105,0.13,forw,0,0.058,0,10000000000,0,0,56.1,56.75,48.1
AI,AI10,AI10 2,U-BOLT (PS-13),Guide,OPERATING (Cool),6,0,-243,0,243,-0.011,0,0.038,0.039,down,243,0,0,rght,0,0.038,0.13,back,0,0.011,0,10000000000,0,0,56.1,56.75,48.1
Q,Q22,Q22  1,U-BOLT (PS-13),Guide,OPERATING (HOT) + EQ,8,0,230,0,230,0.119,0,0.142,0.185,down,230,0,0,left,0,0.142,0.13,back,0,0.119,0,10000000000,0,0,44.6,60.5,48.1
Q,Q22,Q22  1,U-BOLT (PS-13),Guide,OPERATING (COOL) + EQ,8,0,230,0,230,0.117,0,0.225,0.254,down,230,0,0,left,0,0.225,0.13,back,0,0.117,0,10000000000,0,0,44.6,60.5,48.1
Q,Q22,Q22  1,U-BOLT (PS-13),Guide,OPERATING (HOT),8,0,-218,0,218,-0.019,0,0.054,0.057,down,218,0,0,rght,0,0.054,0.13,back,0,0.019,0,10000000000,0,0,44.6,60.5,48.1
Q,Q22,Q22  1,U-BOLT (PS-13),Guide,OPERATING (Cool),8,0,-218,0,218,0.009,0,-0.13,0.13,down,218,0,0,left,0,0.13,0.13,forw,0,0.009,0,10000000000,0,0,44.6,60.5,48.1
Q,Q22,Q22  1,U-BOLT (PS-13),Guide,COLD,8,0,-218,0,218,-0.004,0,0.003,0.005,down,218,0,0,rght,0,0.003,0.13,back,0,0.004,0,10000000000,0,0,44.6,60.5,48.1
AI,AI08,AI08 1,U-BOLT (PS-13),Guide,COLD,6,0,-121,0,121,-0.002,0,0.008,0.008,down,121,0,0,rght,0,0.008,0.13,back,0,0.002,0,10000000000,0,0,44.6,56.75,48.1
Q,Q23,Q23  1,U-BOLT (PS-13B),Guide,OPERATING (HOT),8,0,-108,0,108,-0.012,0,0.055,0.056,down,108,0,0,rght,0,0.055,0.13,back,0,0.012,0,10000000000,0,0,50.35,60.5,48.1
AI,AI09,AI09 2,U-BOLT (PS-13B),Guide,OPERATING (HOT) + EQ,6,0,164,15,165,0.165,0,0.171,0.237,down,164,0,0,left,15,0.171,0.13,back,0,0.165,0,10000000000,0,0,50.35,56.75,48.1
Q,Q23,Q23  1,U-BOLT (PS-13B),Guide,OPERATING (COOL) + EQ,8,0,112,2,112,0.121,0,0.219,0.25,down,112,0,0,left,2,0.219,0.13,back,0,0.121,0,10000000000,0,0,50.35,60.5,48.1
Q,Q23,Q23  1,U-BOLT (PS-13B),Guide,OPERATING (Cool),8,0,-104,-2,104,-0.011,0,-0.13,0.13,down,104,0,0,left,2,0.13,0.13,back,0,0.011,0,10000000000,0,0,50.35,60.5,48.1
Q,Q23,Q23  1,U-BOLT (PS-13B),Guide,COLD,8,0,-106,0,106,-0.004,0,0.005,0.006,down,106,0,0,rght,0,0.005,0.13,back,0,0.004,0,10000000000,0,0,50.35,60.5,48.1
AI,AI09,AI09 2,U-BOLT (PS-13B),Guide,OPERATING (Cool),6,0,-111,0,111,0,0,0.022,0.022,down,111,0,0,rght,0,0.022,0.13,back,0,0,0,10000000000,0,0,50.35,56.75,48.1
AI,AI09,AI09 2,U-BOLT (PS-13B),Guide,OPERATING (HOT),6,0,-137,0,137,0.055,0,0.086,0.102,down,137,0,0,rght,0,0.086,0.13,forw,0,0.055,0,10000000000,0,0,50.35,56.75,48.1
AI,AI09,AI09 2,U-BOLT (PS-13B),Guide,COLD,6,0,-125,0,125,-0.002,0,0.008,0.009,down,125,0,0,rght,0,0.008,0.13,back,0,0.002,0,10000000000,0,0,50.35,56.75,48.1
Q,Q23,Q23  1,U-BOLT (PS-13B),Guide,OPERATING (HOT) + EQ,8,0,112,0,112,0.112,0,0.135,0.175,down,112,0,0,left,0,0.135,0.13,back,0,0.112,0,10000000000,0,0,50.35,60.5,48.1
AI,AI09,AI09 2,U-BOLT (PS-13B),Guide,OPERATING (COOL) + EQ,6,0,151,15,152,0.114,0,0.165,0.2,down,151,0,0,left,15,0.165,0.13,back,0,0.114,0,10000000000,0,0,50.35,56.75,48.1
Q,Q27,Q27  1,U-BOLT (PS-14),Guide,OPERATING (HOT),8,0,-522,0,522,0.002,0,0.052,0.052,down,522,0,0,rght,0,0.002,0.13,back,0,0.052,0,10000000000,0,0,61.04,61.5,42.1
A,A22,A22  1,U-BOLT (PS-14),Guide,OPERATING (HOT) + EQ,8,363,661,0,754,0.099,0,0.042,0.108,down,661,0,0,left,363,0.099,0.13,back,0,0.042,0,10000000000,0,0,59.1,56.16,42.1
A,A22,A22  1,U-BOLT (PS-14),Guide,OPERATING (COOL) + EQ,8,363,688,0,778,0.118,0,0.1,0.155,down,688,0,0,left,363,0.118,0.13,back,0,0.1,0,10000000000,0,0,59.1,56.16,42.1
A,A22,A22  1,U-BOLT (PS-14),Guide,OPERATING (HOT),8,0,-597,0,597,-0.008,0,0.022,0.023,down,597,0,0,left,0,0.008,0.13,back,0,0.022,0,10000000000,0,0,59.1,56.16,42.1
A,A22,A22  1,U-BOLT (PS-14),Guide,OPERATING (Cool),8,0,-549,0,549,0.026,0,-0.08,0.084,down,549,0,0,rght,0,0.026,0.13,forw,0,0.08,0,10000000000,0,0,59.1,56.16,42.1
A,A22,A22  1,U-BOLT (PS-14),Guide,COLD,8,0,-587,0,587,0,0,0,0,down,587,0,0,left,0,0,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,42.1
Q,Q27,Q27  1,U-BOLT (PS-14),Guide,OPERATING (COOL) + EQ,8,0,564,0,564,0.11,0,0.161,0.195,down,564,0,0,left,0,0.11,0.13,back,0,0.161,0,10000000000,0,0,61.04,61.5,42.1
Q,Q27,Q27  1,U-BOLT (PS-14),Guide,OPERATING (Cool),8,0,-499,0,499,-0.039,0,-0.106,0.113,down,499,0,0,left,0,0.039,0.13,forw,0,0.106,0,10000000000,0,0,61.04,61.5,42.1
Q,Q27,Q27  1,U-BOLT (PS-14),Guide,COLD,8,0,-515,0,515,-0.002,0,0.009,0.009,down,515,0,0,left,0,0.002,0.13,back,0,0.009,0,10000000000,0,0,61.04,61.5,42.1
Q,Q27,Q27  1,U-BOLT (PS-14),Guide,OPERATING (HOT) + EQ,8,0,554,0,554,0.067,0,0.086,0.109,down,554,0,0,left,0,0.067,0.13,back,0,0.086,0,10000000000,0,0,61.04,61.5,42.1
Q,Q30,Q30  1,U-BOLT (PS-15),Guide,OPERATING (Cool),8,0,-594,0,594,-0.02,0,-0.067,0.07,down,594,0,0,left,0,0.02,0.13,forw,0,0.067,0,10000000000,0,0,57.23,61.5,31.17
Q,Q30,Q30  1,U-BOLT (PS-15),Guide,OPERATING (HOT),8,0,-601,0,601,0.004,0,0.035,0.035,down,601,0,0,rght,0,0.004,0.13,back,0,0.035,0,10000000000,0,0,57.23,61.5,31.17
Q,Q30,Q30  1,U-BOLT (PS-15),Guide,OPERATING (HOT) + EQ,8,0,699,0,699,0.025,0,0.072,0.077,down,699,0,0,left,0,0.025,0.13,back,0,0.072,0,10000000000,0,0,57.23,61.5,31.17
Q,Q30,Q30  1,U-BOLT (PS-15),Guide,OPERATING (COOL) + EQ,8,0,710,0,710,0.041,0,0.124,0.131,down,710,0,0,left,0,0.041,0.13,back,0,0.124,0,10000000000,0,0,57.23,61.5,31.17
Q,Q30,Q30  1,U-BOLT (PS-15),Guide,COLD,8,0,-602,0,602,-0.001,0,0.008,0.008,down,602,0,0,left,0,0.001,0.13,back,0,0.008,0,10000000000,0,0,57.23,61.5,31.17
A,A30,A30  2,U-BOLT (PS-2),Guide,COLD,24,0,-3515,0,3515,0,0,0,0,down,3515,0,0,rght,0,0,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,2.67
Q,Q34,Q34  1,U-BOLT (PS-2),Guide,OPERATING (COOL) + EQ,8,0,426,0,426,0.067,0,0.056,0.087,down,426,0,0,left,0,0.067,0.13,back,0,0.056,0,10000000000,0,0,57.23,61.5,12.42
Q,Q34,Q34  1,U-BOLT (PS-2),Guide,OPERATING (HOT),8,0,-400,0,400,0.018,0,0.013,0.022,down,400,0,0,rght,0,0.018,0.13,back,0,0.013,0,10000000000,0,0,57.23,61.5,12.42
Q,Q34,Q34  1,U-BOLT (PS-2),Guide,OPERATING (Cool),8,0,-393,0,393,-0.039,0,-0.002,0.039,down,393,0,0,left,0,0.039,0.13,forw,0,0.002,0,10000000000,0,0,57.23,61.5,12.42
Q,Q34,Q34  1,U-BOLT (PS-2),Guide,COLD,8,0,-398,0,398,0.004,0,0.008,0.009,down,398,0,0,rght,0,0.004,0.13,back,0,0.008,0,10000000000,0,0,57.23,61.5,12.42
Q,Q35,Q35  1,U-BOLT (PS-2),Guide,COLD,8,0,-626,0,626,0.003,0,0.008,0.009,down,626,0,0,rght,0,0.003,0.13,back,0,0.008,0,10000000000,0,0,57.23,61.5,2.67
Q,Q35,Q35  1,U-BOLT (PS-2),Guide,OPERATING (Cool),8,0,-632,0,632,-0.04,0,0.031,0.051,down,632,0,0,left,0,0.04,0.13,back,0,0.031,0,10000000000,0,0,57.23,61.5,2.67
Q,Q35,Q35  1,U-BOLT (PS-2),Guide,OPERATING (HOT),8,0,-625,0,625,0.018,0,0.001,0.018,down,625,0,0,rght,0,0.018,0.13,back,0,0.001,0,10000000000,0,0,57.23,61.5,2.67
Q,Q35,Q35  1,U-BOLT (PS-2),Guide,OPERATING (COOL) + EQ,8,0,673,0,673,0.065,0,0.073,0.097,down,673,0,0,left,0,0.065,0.13,back,0,0.073,0,10000000000,0,0,57.23,61.5,2.67
A,A30,A30  2,U-BOLT (PS-2),Guide,OPERATING (HOT) + EQ,24,0,3686,0,3686,0.008,0,0.021,0.022,down,3686,0,0,left,0,0.008,0.13,back,0,0.021,0,10000000000,0,0,59.1,56.16,2.67
A,A30,A30  2,U-BOLT (PS-2),Guide,OPERATING (COOL) + EQ,24,0,3701,0,3701,0.018,0,0.024,0.03,down,3701,0,0,left,0,0.018,0.13,back,0,0.024,0,10000000000,0,0,59.1,56.16,2.67
Q,Q34,Q34  1,U-BOLT (PS-2),Guide,OPERATING (HOT) + EQ,8,0,423,0,423,0.036,0,0.05,0.062,down,423,0,0,left,0,0.036,0.13,back,0,0.05,0,10000000000,0,0,57.23,61.5,12.42
A,A30,A30  2,U-BOLT (PS-2),Guide,OPERATING (Cool),24,0,-3536,0,3536,-0.014,0,-0.004,0.015,down,3536,0,0,left,0,0.014,0.13,forw,0,0.004,0,10000000000,0,0,59.1,56.16,2.67
Q,Q35,Q35  1,U-BOLT (PS-2),Guide,OPERATING (HOT) + EQ,8,0,668,0,668,0.033,0,0.053,0.063,down,668,0,0,left,0,0.033,0.13,back,0,0.053,0,10000000000,0,0,57.23,61.5,2.67
A,A28,A28  1,U-BOLT (PS-2),Guide,COLD,24,0,-2320,0,2320,0,0,0,0,down,2320,0,0,rght,0,0,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,12.42
A,A28,A28  1,U-BOLT (PS-2),Guide,OPERATING (HOT) + EQ,24,0,2438,0,2438,0.007,0,0.026,0.027,down,2438,0,0,left,0,0.007,0.13,back,0,0.026,0,10000000000,0,0,59.1,56.16,12.42
A,A28,A28  1,U-BOLT (PS-2),Guide,OPERATING (COOL) + EQ,24,0,2447,0,2447,0.017,0,0.042,0.046,down,2447,0,0,left,0,0.017,0.13,back,0,0.042,0,10000000000,0,0,59.1,56.16,12.42
A,A28,A28  1,U-BOLT (PS-2),Guide,OPERATING (HOT),24,0,-2317,0,2317,0.004,0,0.006,0.007,down,2317,0,0,rght,0,0.004,0.13,back,0,0.006,0,10000000000,0,0,59.1,56.16,12.42
A,A28,A28  1,U-BOLT (PS-2),Guide,OPERATING (Cool),24,0,-2332,0,2332,-0.014,0,-0.023,0.027,down,2332,0,0,left,0,0.014,0.13,forw,0,0.023,0,10000000000,0,0,59.1,56.16,12.42
A,A30,A30  2,U-BOLT (PS-2),Guide,OPERATING (HOT),24,0,-3510,0,3510,0.004,0,0.001,0.004,down,3510,0,0,rght,0,0.004,0.13,back,0,0.001,0,10000000000,0,0,59.1,56.16,2.67
Q,Q37,Q37  1,U-BOLT (PS-3),Guide,OPERATING (HOT),8,0,-383,0,383,0.012,0,-0.016,0.02,down,383,0,0,rght,0,0.012,0.13,forw,0,0.016,0,10000000000,0,0,57.23,61.5,-11.5
Q,Q37,Q37  1,U-BOLT (PS-3),Guide,COLD,8,0,-402,0,402,-0.001,0,0.008,0.008,down,402,0,0,left,0,0.001,0.13,back,0,0.008,0,10000000000,0,0,57.23,61.5,-11.5
Q,Q37,Q37  1,U-BOLT (PS-3),Guide,OPERATING (Cool),8,0,-456,0,456,-0.041,0,0.081,0.091,down,456,0,0,left,0,0.041,0.13,back,0,0.081,0,10000000000,0,0,57.23,61.5,-11.5
Q,Q37,Q37  1,U-BOLT (PS-3),Guide,OPERATING (COOL) + EQ,8,0,501,0,501,0.055,0,0.125,0.137,down,501,0,0,left,0,0.055,0.13,back,0,0.125,0,10000000000,0,0,57.23,61.5,-11.5
Q,Q37,Q37  1,U-BOLT (PS-3),Guide,OPERATING (HOT) + EQ,8,0,461,0,461,0.026,0,0.07,0.075,down,461,0,0,left,0,0.026,0.13,back,0,0.07,0,10000000000,0,0,57.23,61.5,-11.5
A,A34,A34  1,U-BOLT (PS-4),Guide,OPERATING (COOL) + EQ,24,0,2748,0,2748,0.029,0,0.061,0.068,down,2748,0,0,left,0,0.029,0.13,back,0,0.061,0,10000000000,0,0,59.1,56.16,-21.17
A,A34,A34  1,U-BOLT (PS-4),Guide,OPERATING (HOT) + EQ,24,0,2634,0,2634,0.02,0,0.031,0.037,down,2634,0,0,left,0,0.02,0.13,back,0,0.031,0,10000000000,0,0,59.1,56.16,-21.17
A,A34,A34  1,U-BOLT (PS-4),Guide,OPERATING (HOT),24,0,-2441,0,2441,0.003,0,-0.012,0.012,down,2441,0,0,rght,0,0.003,0.13,forw,0,0.012,0,10000000000,0,0,59.1,56.16,-21.17
A,A34,A34  1,U-BOLT (PS-4),Guide,OPERATING (Cool),24,0,-2642,0,2642,-0.013,0,0.041,0.043,down,2642,0,0,left,0,0.013,0.13,back,0,0.041,0,10000000000,0,0,59.1,56.16,-21.17
A,A34,A34  1,U-BOLT (PS-4),Guide,COLD,24,0,-2485,0,2485,-0.001,0,0,0.001,down,2485,0,0,left,0,0.001,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,-21.17
A,A35,A35  1,U-BOLT (PS-5),Guide,OPERATING (Cool),24,0,-2467,0,2467,-0.026,0,0.062,0.068,down,2467,0,0,left,0,0.026,0.13,back,0,0.062,0,10000000000,0,0,59.1,56.16,-32.17
A,A35,A35  1,U-BOLT (PS-5),Guide,OPERATING (HOT) + EQ,24,0,3400,0,3400,0.048,0,0.037,0.06,down,3400,0,0,left,0,0.048,0.13,back,0,0.037,0,10000000000,0,0,59.1,56.16,-32.17
A,A35,A35  1,U-BOLT (PS-5),Guide,COLD,24,0,-2963,0,2963,-0.003,0,0,0.003,down,2963,0,0,left,0,0.003,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,-32.17
A,A35,A35  1,U-BOLT (PS-5),Guide,OPERATING (HOT),24,0,-3101,0,3101,0.004,0,-0.018,0.018,down,3101,0,0,rght,0,0.004,0.13,forw,0,0.018,0,10000000000,0,0,59.1,56.16,-32.17
A,A35,A35  1,U-BOLT (PS-5),Guide,OPERATING (COOL) + EQ,24,0,3758,0,3758,0.065,0,0.083,0.105,down,3758,0,0,left,0,0.065,0.13,back,0,0.083,0,10000000000,0,0,59.1,56.16,-32.17
A,A36,A36  2,U-BOLT (PS-5B),Guide,OPERATING (COOL) + EQ,24,0,4029,0,4029,0.103,0,0.105,0.147,down,4029,0,0,left,0,0.103,0.13,back,0,0.105,0,10000000000,0,0,59.1,56.16,-43.67
A,A36,A36  2,U-BOLT (PS-5B),Guide,OPERATING (HOT),24,0,-2719,0,2719,0.007,0,-0.024,0.025,down,2719,0,0,rght,0,0.007,0.13,forw,0,0.024,0,10000000000,0,0,59.1,56.16,-43.67
A,A36,A36  2,U-BOLT (PS-5B),Guide,OPERATING (Cool),24,0,-3793,0,3793,-0.049,0,0.085,0.098,down,3793,0,0,left,0,0.049,0.13,back,0,0.085,0,10000000000,0,0,59.1,56.16,-43.67
A,A36,A36  2,U-BOLT (PS-5B),Guide,OPERATING (HOT) + EQ,24,0,3421,0,3421,0.072,0,0.044,0.084,down,3421,0,0,left,0,0.072,0.13,back,0,0.044,0,10000000000,0,0,59.1,56.16,-43.67
A,A36,A36  2,U-BOLT (PS-5B),Guide,COLD,24,0,-2953,0,2953,-0.006,0,0,0.006,down,2953,0,0,left,0,0.006,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,-43.67
Q,Q08,Q08  1,U-BOLT (PS-8),Guide,OPERATING (Cool),8,0,-4307,0,4307,0.006,0,-0.004,0.007,down,4307,0,0,rght,0,0.004,0.13,back,0,0.006,0,10000000000,0,0,12.75,60.5,18.77
Q,Q08,Q08  1,U-BOLT (PS-8),Guide,OPERATING (COOL) + EQ,8,0,4578,0,4578,0.026,0,0.065,0.07,down,4578,0,0,left,0,0.065,0.13,back,0,0.026,0,10000000000,0,0,12.75,60.5,18.77
Q,Q08,Q08  1,U-BOLT (PS-8),Guide,OPERATING (HOT) + EQ,8,0,1662,0,1662,0.023,0.003,0.064,0.068,down,1662,0.003,0,left,0,0.064,0.13,back,0,0.023,0,10000000000,0,0,12.75,60.5,18.77
Q,Q08,Q08  1,U-BOLT (PS-8),Guide,OPERATING (HOT),8,0,0,0,0,-0.001,0.003,0.001,0.004,up,0,0.003,0.13,left,0,0.001,0.13,forw,0,0.001,0,10000000000,0,0,12.75,60.5,18.77
Q,Q08,Q08  1,U-BOLT (PS-8),Guide,COLD,8,0,-805,0,805,0.001,0,0,0.001,down,805,0,0,rght,0,0,0.13,back,0,0.001,0,10000000000,0,0,12.75,60.5,18.77
Q,Q11,Q11  1,U-BOLT (PS-9),Guide,OPERATING (Cool),8,0,-736,0,736,0.033,0,-0.009,0.034,down,736,0,0,left,0,0.033,0.13,back,0,0.009,0,10000000000,0,0,7.6,60.5,21.58
Q,Q11,Q11  1,U-BOLT (PS-9),Guide,OPERATING (HOT) + EQ,8,0,661,0,661,0.053,0,0.109,0.121,down,661,0,0,left,0,0.053,0.13,back,0,0.109,0,10000000000,0,0,7.6,60.5,21.58
Q,Q11,Q11  1,U-BOLT (PS-9),Guide,OPERATING (COOL) + EQ,8,0,761,0,761,0.074,0,0.115,0.137,down,761,0,0,left,0,0.074,0.13,back,0,0.115,0,10000000000,0,0,7.6,60.5,21.58
Q,Q11,Q11  1,U-BOLT (PS-9),Guide,OPERATING (HOT),8,0,-504,0,504,-0.012,0,0.002,0.012,down,504,0,0,rght,0,0.012,0.13,forw,0,0.002,0,10000000000,0,0,7.6,60.5,21.58
Q,Q11,Q11  1,U-BOLT (PS-9),Guide,COLD,8,0,-575,0,575,0.001,0,-0.001,0.001,down,575,0,0,left,0,0.001,0.13,back,0,0.001,0,10000000000,0,0,7.6,60.5,21.58
Q,Q32,Q32  1,U-BOLT(PS-1),Guide,OPERATING (HOT) + EQ,8,0,460,0,460,0.034,0,0.062,0.07,down,460,0,0,left,0,0.034,0.13,back,0,0.062,0,10000000000,0,0,57.23,61.5,22.17
Q,Q32,Q32  1,U-BOLT(PS-1),Guide,OPERATING (HOT),8,0,-424,0,424,0.015,0,0.024,0.028,down,424,0,0,rght,0,0.015,0.13,back,0,0.024,0,10000000000,0,0,57.23,61.5,22.17
Q,Q32,Q32  1,U-BOLT(PS-1),Guide,COLD,8,0,-435,0,435,0.003,0,0.008,0.009,down,435,0,0,rght,0,0.003,0.13,back,0,0.008,0,10000000000,0,0,57.23,61.5,22.17
Q,Q32,Q32  1,U-BOLT(PS-1),Guide,OPERATING (Cool),8,0,-470,0,470,-0.034,0,-0.036,0.049,down,470,0,0,left,0,0.034,0.13,forw,0,0.036,0,10000000000,0,0,57.23,61.5,22.17
Q,Q32,Q32  1,U-BOLT(PS-1),Guide,OPERATING (COOL) + EQ,8,0,487,0,487,0.06,0,0.091,0.109,down,487,0,0,left,0,0.06,0.13,back,0,0.091,0,10000000000,0,0,57.23,61.5,22.17
AI,AI07,AI07 2,U-BOLT(PS-12),Guide,OPERATING (HOT) + EQ,6,0,211,22,213,0.159,0,0.138,0.21,down,211,0,0,left,22,0.138,0.13,back,0,0.159,0,10000000000,0,0,38.47,56.75,48.1
AI,AI07,AI07 2,U-BOLT(PS-12),Guide,OPERATING (COOL) + EQ,6,0,211,22,212,0.137,0,0.187,0.232,down,211,0,0,left,22,0.187,0.13,back,0,0.137,0,10000000000,0,0,38.47,56.75,48.1
AI,AI07,AI07 2,U-BOLT(PS-12),Guide,OPERATING (HOT),6,0,-201,0,201,0.048,0,0.051,0.071,down,201,0,0,rght,0,0.051,0.13,forw,0,0.048,0,10000000000,0,0,38.47,56.75,48.1
AI,AI07,AI07 2,U-BOLT(PS-12),Guide,COLD,6,0,-200,0,200,-0.002,0,0.006,0.007,down,200,0,0,rght,0,0.006,0.13,back,0,0.002,0,10000000000,0,0,38.47,56.75,48.1
AI,AI07,AI07 2,U-BOLT(PS-12),Guide,OPERATING (Cool),6,0,-199,0,199,0.023,0,-0.018,0.029,down,199,0,0,left,0,0.018,0.13,forw,0,0.023,0,10000000000,0,0,38.47,56.75,48.1
A,A23,A23  1,U-BOLT(PS-15),Guide,OPERATING (HOT) + EQ,8,0,531,0,531,0.002,0,0.036,0.036,down,531,0,0,left,0,0.002,0.13,back,0,0.036,0,10000000000,0,0,59.1,56.16,31.17
A,A23,A23  1,U-BOLT(PS-15),Guide,OPERATING (COOL) + EQ,8,0,549,0,549,0.006,0,0.078,0.079,down,549,0,0,left,0,0.006,0.13,back,0,0.078,0,10000000000,0,0,59.1,56.16,31.17
A,A23,A23  1,U-BOLT(PS-15),Guide,OPERATING (HOT),8,0,-472,0,472,-0.001,0,0.016,0.016,down,472,0,0,left,0,0.001,0.13,back,0,0.016,0,10000000000,0,0,59.1,56.16,31.17
A,A23,A23  1,U-BOLT(PS-15),Guide,OPERATING (Cool),8,0,-504,0,504,0.005,0,-0.059,0.059,down,504,0,0,rght,0,0.005,0.13,forw,0,0.059,0,10000000000,0,0,59.1,56.16,31.17
A,A23,A23  1,U-BOLT(PS-15),Guide,COLD,8,0,-479,0,479,0,0,0,0,down,479,0,0,rght,0,0,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,31.17
